UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
5	0
1	0
0	0
5	0
2	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2	0
0	1
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	1
0	56
4	58
2	12
0	14
232	0
41	97
0	323
432	323
0	1028
467	1079
0	1077
386	0
752	0
2	5
0	5
155	12199
18	12316
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	61
1	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	439
1	439
86	52
0	45
3516	18
101	125
0	125
407	0
121	1139
3	1139
41	168
0	168
2	169
0	43
0	168
65	138
0	47
412	0
7	0
104	0
493	0
1077	226
0	225
8	143
1	143
0	362
2083	334
200	265
588	936
4	79
1	857
2	36
0	12
0	26
136	66
4	21
0	66
7	3781
1097	2456
0	3777
0	2421
0	897
982	1863
0	1863
0	0
0	0
0	0
0	359
44	359
0	682
1	668
45	348
19	286
6073	3
8	0
66	0
95	0
0	3
74	3
0	0
0	0
0	195
0	195
0	74
0	74
0	21
21	0
2	4
0	0
0	1
0	1
4601	0
2	110
0	51
0	110
0	126
84	126
0	0
0	0
0	0
15	24
0	0
230	183
0	183
7	1
244	1
6	140
533	180
0	157
314	29
0	29
1	63
0	64
65	267
0	0
17	0
0	0
460	229
9	195
1149	0
165	0
0	0
0	0
286	0
10	341
0	1298
0	338
0	1307
0	370
1	156
0	259
254	259
0	21
4	109
0	109
3	722
1	721
0	746
259	362
0	674
0	1192
0	1196
0	1197
22	230
2	230
37	1376
1490	1372
21	0
0	70
0	11
0	70
0	12
0	0
1	4
216	290
398	290
0	1
0	1
28	244
27	244
913	0
261	529
83	0
0	80
47	80
20	114
0	50
1	228
708	342
0	282
0	68
1511	350
0	68
36	805
121	805
