UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	1
0	0
3	0
3	1
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
0	79
1	80
1	7
0	14
215	0
14	40
0	922
953	922
1	663
340	682
0	677
240	0
644	0
5	4
0	4
86	9805
5	9834
10	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	53
0	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	428
0	428
92	45
2	39
2882	4
100	106
0	106
461	0
104	1125
11	1125
38	142
0	142
0	45
0	6
1	44
71	155
0	65
426	0
4	0
101	0
510	0
1109	236
0	236
4	89
0	89
0	268
1459	236
146	211
340	613
2	42
1	571
0	16
0	7
0	12
145	83
1	26
0	83
3	3378
1014	2347
0	3377
0	2313
0	854
984	1767
0	1767
0	0
0	0
0	0
0	329
48	329
0	1434
0	1421
51	314
20	260
5056	0
2	0
46	0
140	0
0	1
34	1
0	0
0	0
0	167
0	167
0	74
0	72
0	30
17	0
0	0
0	0
0	0
0	0
3178	0
0	71
0	42
0	71
0	152
70	152
0	0
0	0
0	0
16	22
0	1
241	204
0	204
7	6
190	6
3	69
315	92
0	84
259	40
0	40
0	94
0	89
82	312
0	0
11	0
0	0
361	170
11	147
1017	0
166	0
0	2
0	2
234	0
1	346
0	1140
0	328
0	1155
0	355
1	164
0	304
258	304
0	14
2	64
0	64
0	532
0	533
0	548
153	271
0	1272
0	1895
0	1910
0	1911
23	136
3	136
39	1016
1074	1015
23	0
0	46
0	3
0	46
0	4
0	0
6	1
195	241
312	241
0	0
0	0
52	332
21	332
620	0
139	385
82	0
0	92
35	92
5	117
0	50
0	209
603	326
0	254
0	64
1766	318
0	64
42	898
127	898
