UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	0
0	0
0	0
0	0
0	0
3	0
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
1	0
0	57
8	58
0	3
0	9
181	0
25	85
0	703
720	704
2	844
478	875
0	871
349	0
629	0
1	0
0	0
129	11189
26	11328
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	61
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	381
0	381
91	29
0	22
3041	11
131	104
0	104
320	0
100	1156
13	1156
42	113
0	113
5	170
0	46
2	170
68	146
0	84
361	0
5	0
77	0
521	0
1236	258
0	257
5	94
3	94
0	343
1928	295
212	273
499	706
0	47
2	659
8	69
0	33
0	52
200	78
0	29
0	78
8	3678
888	2441
0	3678
0	2418
1	821
1006	1701
0	1701
0	0
0	1
0	1
0	349
42	349
0	1402
0	1386
41	235
17	197
5625	2
3	0
44	0
210	0
0	2
128	2
0	0
0	0
0	131
2	131
4	60
0	60
0	13
10	0
0	0
0	3
4	3
0	0
4132	0
0	73
0	46
0	73
0	114
75	114
0	0
0	0
0	0
9	11
0	0
186	207
0	207
18	4
323	4
6	71
406	95
0	80
258	32
0	32
1	84
0	75
77	281
0	0
63	0
0	0
451	169
11	153
973	0
105	0
1	2
0	2
237	0
2	364
0	1122
0	351
0	1147
0	382
0	172
0	279
228	279
0	20
0	117
0	117
0	678
0	657
0	692
299	386
0	1178
0	1834
0	1841
0	1845
23	185
2	185
37	1310
1456	1306
33	0
0	67
0	8
0	67
0	8
0	0
3	4
209	263
379	263
0	0
0	0
34	258
19	258
784	0
214	613
98	0
0	66
52	66
8	99
0	43
0	195
613	294
0	180
0	49
1109	229
0	49
18	849
138	849
336	0
