UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	109
6	185
2	6
0	20
171	0
78	0
0	14
11	14
2	648
203	678
0	666
288	0
180	0
1	0
0	0
14	769
13	783
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	47
0	47
171	135
0	115
49	8
32	45
0	45
150	0
15	342
3	342
7	37
0	37
0	32
0	10
1	32
41	741
0	220
274	0
2	0
63	0
327	0
432	240
0	240
2	33
0	33
0	14
68	11
14	12
12	38
0	1
0	37
0	7
0	1
0	6
147	94
2	22
0	94
1	704
44	203
0	704
0	198
0	74
47	133
0	133
0	0
0	2
1	2
0	76
5	76
0	399
0	391
5	9
0	9
861	11
0	0
10	0
60	0
0	0
8	0
0	0
1	0
0	62
0	62
1	61
0	61
1	17
290	0
5	15
0	1
3	13
0	9
68	0
1	189
0	88
0	189
0	77
22	77
0	0
0	0
0	0
6	0
0	74
103	123
0	123
1	19
3	0
1	48
302	83
0	63
629	88
0	85
0	58
0	70
191	77
4	34
893	34
0	1
283	174
5	162
170	0
1700	0
0	0
0	0
15	0
2	454
0	1258
0	442
0	1262
0	462
1	177
0	18
31	18
0	1
0	3
3	3
0	548
0	539
0	556
79	206
0	376
0	567
1	573
0	573
6	61
1	61
4	7
1	5
34	0
1	491
0	20
1	491
4	43
0	0
0	0
19	44
6	44
13	7
0	6
19	207
12	207
846	0
169	0
19	28
0	8
11	8
0	67
2	50
0	117
403	184
0	22
0	30
233	41
0	30
0	227
7	227
741	0
1	3616
66	3616
0	10
0	10
6	0
