UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
4	0
1	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	1
0	0
0	0
3	0
0	0
1	1
0	0
1	0
2	0
0	0
0	0
0	0
2	0
0	0
3	3
0	110
3	113
0	19
0	27
255	0
47	127
0	908
858	908
1	1059
542	1094
0	1091
468	0
770	0
9	14
0	14
285	13286
17	13388
3	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	130
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	127
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	107
2	126
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	522
0	522
107	40
0	38
3504	2
127	145
0	145
520	0
129	1433
13	1433
50	172
0	172
0	221
0	54
5	218
74	253
0	105
527	0
4	0
89	0
596	0
1386	267
0	266
14	139
3	139
0	369
2202	323
195	279
531	834
2	49
1	785
3	46
0	29
0	41
187	88
2	20
0	88
10	4802
1311	3103
0	4801
0	3060
2	969
967	2098
0	2098
0	0
0	4
0	4
0	404
76	404
2	1308
0	1274
58	370
8	298
6271	2
1	0
100	0
211	0
0	7
127	7
0	0
0	0
0	256
1	256
0	94
0	94
0	29
25	0
0	0
0	0
0	0
0	0
4926	0
1	150
0	77
0	150
0	192
78	192
0	3
0	3
0	3
15	32
0	0
277	251
0	251
10	6
427	6
9	134
469	193
0	180
331	43
0	43
0	95
0	104
97	309
0	2
31	2
0	1
448	277
11	249
1290	0
189	0
5	20
0	20
410	0
8	417
0	1520
0	419
0	1536
0	446
6	180
0	404
335	404
0	31
1	101
4	101
0	854
0	833
0	878
281	414
0	1244
0	2048
0	2061
0	2062
29	215
1	215
48	1678
1599	1676
31	0
2	85
0	3
1	85
0	9
0	0
1	1
229	247
365	247
0	1
0	1
45	332
28	332
1148	0
300	858
120	0
0	102
57	102
13	142
0	69
0	295
819	437
0	302
0	89
1769	390
0	89
29	1097
