UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
3	0
4	0
0	0
0	0
0	0
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
2	0
0	0
0	0
1	0
0	0
1	3
0	66
4	69
0	7
0	18
202	0
37	95
0	299
392	299
2	582
327	608
0	602
308	0
553	0
2	2
0	2
193	10875
18	10858
5	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
0	64
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	409
0	409
123	42
1	32
2474	11
107	106
0	106
336	0
115	1188
11	1188
29	123
0	123
0	79
0	28
1	79
69	209
0	97
389	0
1	0
73	0
485	0
843	184
0	184
7	94
0	92
0	312
1497	267
170	236
403	642
1	53
0	589
0	9
0	4
0	6
190	63
1	18
0	63
3	3429
1021	2347
0	3421
0	2275
0	1061
1119	2084
0	2084
0	0
0	0
0	0
0	329
46	329
0	1331
0	1309
61	301
33	217
4799	0
5	0
25	0
161	0
0	1
109	1
0	0
0	0
0	145
0	145
3	83
0	83
0	19
6	0
0	1
0	0
0	1
0	1
3455	0
1	69
0	35
0	69
0	107
49	107
0	1
0	1
0	1
7	18
0	0
201	183
0	183
8	2
181	2
3	25
165	36
0	31
223	25
0	25
0	93
0	87
77	273
0	3
12	3
0	0
358	215
9	186
938	0
169	0
2	0
0	0
322	0
6	299
0	1180
0	285
0	1188
0	311
2	107
0	257
254	257
0	9
0	47
1	47
0	637
0	627
0	646
231	342
0	1236
0	1837
0	1847
0	1847
11	126
1	126
26	918
1103	914
24	0
3	62
0	3
2	62
0	5
0	0
8	2
232	244
398	244
0	0
0	0
38	258
13	258
872	0
211	352
92	0
0	49
33	49
5	106
1	43
1	196
693	302
0	209
0	54
1447	263
0	54
32	827
87	827
292	0
