UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	104
10	189
1	9
1	22
171	0
30	0
0	7
9	8
3	562
139	583
0	562
326	0
145	1
1	0
0	0
11	539
10	559
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	75
125	108
0	85
52	11
31	41
0	41
190	0
18	307
2	307
6	40
0	40
1	31
0	9
0	31
42	779
0	220
226	0
6	0
64	0
319	0
450	218
0	218
0	23
0	23
0	17
63	15
6	10
11	34
0	1
0	33
0	7
0	1
0	8
147	59
1	19
0	59
1	697
56	204
0	697
0	199
0	52
58	93
0	93
0	0
0	3
3	3
0	78
15	78
0	343
0	337
1	10
0	10
693	15
4	0
0	0
62	0
0	0
11	0
0	0
0	0
0	53
0	53
1	56
0	55
0	14
263	0
23	160
0	2
4	100
0	83
62	0
0	199
0	88
0	199
0	76
35	76
0	1
0	1
0	1
8	0
0	122
96	119
0	119
5	21
7	0
1	55
251	82
0	68
612	74
0	74
1	64
0	63
189	71
3	43
981	43
0	0
350	200
3	181
147	0
1485	0
0	0
0	0
9	0
5	490
0	1241
0	477
0	1254
1	506
4	206
0	21
15	21
0	0
0	0
5	0
0	493
0	484
0	499
67	178
0	336
0	517
0	526
0	527
1	89
0	89
2	2
3	1
23	0
3	493
0	15
1	493
3	34
0	0
2	0
9	32
6	32
4	9
1	7
15	199
6	199
727	0
145	0
21	15
0	11
14	11
0	56
1	42
0	106
394	162
0	27
0	33
225	53
0	33
0	306
13	306
724	0
0	3272
46	3272
0	7
0	7
10	0
