UniqueCount	AmbigCount
0	0
0	0
1	0
0	0
2	0
1	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
1	0
0	0
0	0
2	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
6	0
1	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
2	0
2	0
0	119
5	126
0	16
0	19
200	0
31	50
0	757
1228	758
1	658
335	679
0	678
243	0
695	0
2	0
0	0
264	14721
11	14681
19	0
26	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	560
0	560
111	69
0	56
3084	21
222	81
0	81
336	0
101	1476
34	1476
27	120
0	120
1	100
0	21
0	100
5	361
3	126
402	0
4	0
105	0
791	0
1332	171
0	169
11	102
2	102
0	314
1458	276
212	248
502	679
2	53
3	626
0	4
0	0
0	4
200	74
6	23
0	74
10	4164
1020	2940
0	4159
0	2878
0	1397
1380	2533
0	2533
0	0
0	0
0	0
0	447
56	447
1	941
2	933
56	261
13	211
4693	1
6	0
45	0
139	0
0	3
80	3
0	0
0	0
2	207
2	207
1	80
0	80
0	14
4	0
0	2
0	0
0	1
0	1
3831	0
1	81
0	55
0	81
0	113
55	113
0	0
0	0
0	0
9	12
0	0
245	188
0	188
12	2
315	2
0	35
228	56
0	50
249	30
0	30
0	148
0	144
98	342
0	0
22	0
0	4
567	137
6	118
1022	0
224	0
1	0
0	0
348	0
6	327
0	1363
0	318
0	1378
0	342
5	147
0	325
322	325
0	13
4	63
0	63
0	674
0	656
0	682
294	339
0	923
0	1319
0	1333
0	1333
20	136
2	136
80	1171
1482	1163
39	0
0	105
0	7
0	105
0	15
0	0
7	1
343	278
587	278
0	0
0	0
38	337
22	337
880	0
233	477
10	0
0	89
56	89
4	107
0	51
0	152
741	259
0	176
0	76
1616	252
0	76
35	1196
160	1196
