UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	2
0	5
53	0
65	0
0	10
9	10
3	866
303	872
0	866
433	0
1495	13
1	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	39
108	88
0	71
205	2
116	200
0	200
262	0
13	130
1	130
6	20
0	20
0	0
0	0
0	0
55	591
0	244
803	0
57	0
144	0
737	0
14	15
0	15
8	215
0	214
0	0
6	0
1	0
0	1
0	0
0	1
0	1
0	1
0	0
4	0
0	0
0	0
4	510
8	195
0	509
0	189
0	10
9	14
0	14
0	0
0	0
0	0
0	130
15	130
0	0
0	0
0	7
0	7
979	8
0	0
0	0
1	0
0	0
3	0
0	0
0	0
1	458
0	458
8	753
0	753
0	289
1	0
0	2
0	0
0	1
0	1
4	0
17	1849
0	1126
16	1849
0	678
221	678
0	0
0	0
0	0
0	0
0	69
138	316
0	316
0	4
0	0
0	57
219	75
0	57
1190	170
0	170
0	267
0	246
747	332
0	0
1	0
0	0
73	182
7	182
543	0
1	0
0	0
0	0
1	0
0	81
0	112
0	87
0	113
0	85
0	42
0	112
52	112
0	20
2	93
1	93
0	370
0	372
0	381
59	162
0	0
0	0
0	0
0	0
2	51
0	51
0	5
1	5
2	0
0	0
0	0
0	0
0	0
0	0
1	0
99	201
1	201
6	0
0	0
59	1503
116	1503
6	0
4	0
0	1
0	144
50	144
0	151
0	128
0	340
762	491
0	0
0	0
2	0
0	0
0	108
1	108
1244	0
1	627
8	627
0	13
0	12
4	0
