UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	3
0	113
0	116
0	17
0	21
234	0
35	90
0	724
662	726
5	994
418	1012
0	1010
308	0
655	0
5	19
0	19
107	11368
14	11354
1	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	496
0	496
85	36
0	25
3489	11
87	130
0	130
464	0
114	1083
14	1083
38	172
0	172
0	168
0	33
1	166
3	152
1	45
460	0
1	0
121	0
481	0
914	300
0	299
8	141
3	139
0	312
1809	285
182	227
587	866
3	72
1	794
1	73
0	40
0	54
211	108
0	26
0	108
8	3729
1057	2462
0	3727
0	2422
0	827
847	1685
0	1685
0	0
0	0
0	0
0	358
59	358
0	915
1	899
59	284
20	237
5368	0
1	0
54	0
150	0
0	2
83	2
0	0
0	0
0	158
0	158
2	82
0	82
0	28
30	0
0	1
0	2
0	3
0	1
4330	0
2	75
0	34
2	75
0	160
59	160
0	1
0	1
2	1
27	16
1	0
208	215
0	215
17	2
253	2
6	96
405	139
0	128
283	46
0	46
1	109
0	90
79	344
0	0
12	0
0	3
467	279
13	239
1202	0
169	0
0	2
0	2
355	0
8	402
0	1314
0	379
0	1338
0	427
3	156
0	264
293	264
0	26
1	151
2	151
0	734
0	724
0	758
249	350
0	817
0	1338
0	1344
0	1344
22	171
2	171
65	1511
1356	1499
25	0
3	78
0	5
0	78
0	13
0	0
0	0
287	305
497	305
0	0
0	0
40	251
26	251
773	0
190	621
92	0
0	104
34	104
9	135
0	57
1	249
691	384
0	199
0	38
1026	237
0	38
28	857
126	857
348	0
