UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	153
9	219
7	29
3	47
140	0
34	0
0	24
17	24
1	367
168	370
0	355
22	0
231	1
1	0
0	0
3	100
6	99
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	22
147	153
0	92
37	6
25	21
0	21
138	0
5	174
4	174
8	17
0	17
0	5
0	1
0	5
51	534
0	267
216	0
2	0
35	0
208	0
157	74
0	74
1	37
0	37
0	0
4	0
3	0
3	3
0	0
0	3
0	4
0	4
0	3
96	19
0	6
0	19
8	450
33	66
0	450
0	63
0	4
3	7
0	7
0	0
0	0
0	0
0	29
1	29
0	351
0	335
0	0
0	0
507	50
0	0
1	0
5	0
0	3
3	3
0	0
0	0
0	33
0	33
0	37
0	37
0	13
35	0
10	67
0	8
0	46
0	22
12	0
2	100
0	31
4	100
0	70
30	70
0	1
0	1
0	1
1	0
0	98
56	120
0	120
0	22
0	0
3	45
103	76
0	41
601	62
0	61
1	32
0	44
105	46
0	0
4	0
0	0
244	260
12	205
125	0
3692	0
0	0
0	0
1	0
14	315
0	1327
0	308
0	1329
0	324
6	139
0	8
11	8
0	0
1	0
0	1
0	438
0	457
0	460
45	160
0	408
0	591
0	588
0	592
0	69
3	69
0	2
4	1
5	0
3	535
1	49
8	535
10	83
0	0
0	0
13	47
3	47
6	8
1	4
7	201
13	201
309	0
78	0
22	32
0	16
18	16
1	26
1	45
0	103
196	129
0	23
0	20
234	34
0	20
0	76
0	76
474	0
4	2155
23	2155
0	7
0	7
5	0
