UniqueCount	AmbigCount
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
1	0
0	0
7	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	0
2	0
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
4	3
0	88
4	90
0	10
0	15
239	0
46	102
0	728
720	728
2	1177
502	1222
0	1217
659	0
748	0
1	0
0	0
163	12726
27	12803
8	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	66
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	140
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	136
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	120
0	135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	328
0	328
105	53
3	43
3408	4
147	195
0	195
400	0
180	1352
9	1352
46	170
0	170
0	216
0	62
2	216
86	204
1	79
483	0
1	0
109	0
513	0
1020	234
0	232
12	154
2	154
0	401
2054	364
175	279
589	833
1	76
0	757
1	29
0	19
0	28
164	61
1	10
0	61
3	3742
1168	2318
0	3741
0	2266
0	1028
1013	2137
0	2137
0	0
0	1
0	1
0	386
52	386
0	1255
0	1218
63	356
21	285
6637	3
4	0
101	0
60	0
0	7
95	7
0	0
0	0
0	188
0	188
0	53
0	53
0	14
12	0
0	2
0	0
0	1
0	1
5017	0
0	98
0	55
0	98
0	155
60	155
0	5
0	5
0	5
54	55
0	0
216	239
0	239
14	2
434	2
7	54
281	86
0	80
304	37
0	37
0	79
0	79
68	271
0	3
17	3
0	2
405	249
17	207
1224	0
147	0
2	1
0	1
311	0
21	392
0	1463
0	387
0	1470
0	416
6	160
0	291
257	291
0	27
5	109
0	109
0	778
0	773
0	797
249	354
0	1181
0	1955
0	1954
0	1954
27	254
8	254
39	1459
1438	1448
48	0
3	74
0	3
0	74
0	3
0	1
2	2
179	242
270	242
0	0
0	0
50	336
28	336
924	0
288	558
18	0
0	92
69	92
8	118
1	60
1	301
761	419
0	197
0	52
1301	249
0	52
30	894
