UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	277
7	373
4	42
1	69
473	0
50	0
0	26
7	27
0	659
250	668
0	641
134	0
406	3
0	1
0	1
2	242
9	244
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
0	72
143	111
0	73
83	3
35	67
0	67
418	0
39	403
7	403
20	29
0	29
0	13
0	2
0	13
91	826
1	422
380	0
8	0
99	0
367	0
255	91
0	91
1	50
0	49
0	1
8	1
2	1
7	5
0	2
0	3
0	5
0	4
0	5
188	84
3	29
0	84
13	1006
26	224
0	1006
0	220
0	13
7	28
0	28
1	0
0	0
0	0
0	46
5	46
0	477
0	444
0	4
0	4
925	58
0	0
6	0
7	0
0	1
17	1
0	0
0	0
0	96
0	96
2	105
0	105
3	41
118	0
36	217
0	9
1	138
1	86
15	0
2	334
0	131
6	334
0	144
45	144
0	0
0	0
0	0
1	0
0	197
156	286
0	286
3	16
0	1
2	77
210	106
0	80
855	110
0	109
3	90
0	98
246	112
0	6
69	6
0	0
370	367
26	312
224	0
5840	0
0	0
0	0
9	0
21	662
0	2028
1	637
0	2044
1	683
7	291
0	29
32	29
0	0
0	2
2	2
0	527
0	539
0	543
57	254
0	545
0	766
0	766
0	769
1	152
0	152
0	1
5	1
13	0
14	1294
0	144
9	1294
7	210
0	0
0	0
18	39
2	39
13	8
0	7
26	453
13	453
656	0
220	0
17	21
0	22
15	22
1	88
3	149
0	283
541	371
0	49
0	34
506	72
0	34
0	263
8	263
509	0
8	3416
37	3416
0	20
0	20
